epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,1298.06,0.74646,0.47932,0.99262,0.92274,0.79001,0.87475,0.63925,0.79434,0.45449,0.9981,0.00055188,0.00055188,0.00055188
64,1318.7,0.76146,0.48906,1.00783,0.89178,0.81217,0.86959,0.64552,0.77372,0.45672,0.99248,0.000537733,0.000537733,0.000537733
65,1339.41,0.75207,0.48162,0.99765,0.93048,0.79002,0.87582,0.64757,0.79798,0.45514,0.99585,0.000523586,0.000523586,0.000523586
66,1359.94,0.74717,0.49032,0.99831,0.91268,0.81409,0.88332,0.66263,0.77322,0.43996,0.99637,0.000509438,0.000509438,0.000509438
67,1380.67,0.73799,0.4832,0.99136,0.93123,0.78842,0.87236,0.66055,0.77105,0.4396,0.99154,0.000495291,0.000495291,0.000495291
68,1401.26,0.73747,0.47825,0.99259,0.92538,0.79247,0.87791,0.65694,0.8007,0.44578,0.99596,0.000481144,0.000481144,0.000481144
69,1421.45,0.73006,0.48193,0.99459,0.91762,0.7964,0.87616,0.65604,0.78009,0.43759,1.00731,0.000466997,0.000466997,0.000466997
70,1441.86,0.72897,0.47798,0.99365,0.9092,0.8021,0.87974,0.66238,0.76505,0.43667,0.99263,0.00045285,0.00045285,0.00045285
71,1462.44,0.71638,0.46377,0.98064,0.9353,0.78756,0.87206,0.66345,0.7705,0.43597,0.98981,0.000438703,0.000438703,0.000438703
72,1482.69,0.7231,0.478,0.98758,0.93489,0.78485,0.8812,0.66843,0.76598,0.43473,0.98924,0.000424556,0.000424556,0.000424556
73,1503.16,0.72147,0.45626,0.98458,0.92561,0.78884,0.88043,0.6639,0.77417,0.43974,0.98884,0.000410409,0.000410409,0.000410409
74,1523.74,0.72328,0.45903,0.98566,0.93999,0.78552,0.88454,0.66579,0.76468,0.43029,0.98471,0.000396262,0.000396262,0.000396262
75,1544.24,0.71816,0.46122,0.98775,0.9325,0.79546,0.88635,0.67401,0.74789,0.42415,0.97917,0.000382115,0.000382115,0.000382115
76,1564.94,0.70833,0.45552,0.98275,0.91797,0.81307,0.89198,0.68183,0.75337,0.42949,0.98146,0.000367967,0.000367967,0.000367967
77,1585.49,0.7082,0.46208,0.9836,0.91228,0.80512,0.88691,0.67441,0.75639,0.4363,0.9784,0.00035382,0.00035382,0.00035382
78,1605.89,0.71641,0.45333,0.98568,0.9279,0.79169,0.88228,0.66908,0.76032,0.43039,0.97599,0.000339673,0.000339673,0.000339673
