epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,2977.61,0.57941,0.40792,0.91435,0.95773,0.90688,0.96261,0.82336,0.53814,0.34686,0.86687,0.000297232,0.000297232,0.000297232
122,3002.47,0.56346,0.3985,0.91003,0.96308,0.90281,0.95994,0.82223,0.53552,0.34641,0.86621,0.000287801,0.000287801,0.000287801
123,3027.38,0.57654,0.40746,0.919,0.96107,0.89813,0.96128,0.81859,0.53713,0.34172,0.86571,0.000278369,0.000278369,0.000278369
124,3052.06,0.57095,0.40403,0.91748,0.94726,0.90973,0.96188,0.82488,0.5331,0.34403,0.86448,0.000268938,0.000268938,0.000268938
125,3076.8,0.56305,0.39255,0.91263,0.95975,0.89885,0.9605,0.82247,0.52999,0.34404,0.86511,0.000259506,0.000259506,0.000259506
126,3101.5,0.56113,0.39396,0.91058,0.96399,0.89983,0.95922,0.8201,0.53041,0.34438,0.86424,0.000250075,0.000250075,0.000250075
127,3126.57,0.56602,0.39751,0.91432,0.95853,0.90637,0.95738,0.82174,0.52982,0.3444,0.86554,0.000240644,0.000240644,0.000240644
128,3151.43,0.56218,0.3888,0.91629,0.95317,0.9116,0.96036,0.8196,0.53486,0.34178,0.86576,0.000231212,0.000231212,0.000231212
129,3176.36,0.56392,0.39213,0.91198,0.96774,0.89532,0.96117,0.81933,0.53956,0.34449,0.86495,0.000221781,0.000221781,0.000221781
130,3201.39,0.54926,0.39606,0.91538,0.95663,0.90253,0.96113,0.82431,0.53524,0.33912,0.86288,0.000212349,0.000212349,0.000212349
131,3226.67,0.55908,0.39235,0.91327,0.97414,0.89728,0.96245,0.82537,0.52699,0.33758,0.86158,0.000202918,0.000202918,0.000202918
132,3251.72,0.55262,0.39051,0.90838,0.95547,0.90237,0.96342,0.82706,0.5238,0.33958,0.85982,0.000193487,0.000193487,0.000193487
133,3276.15,0.54993,0.38265,0.90769,0.96591,0.89183,0.96288,0.82116,0.53641,0.34197,0.86314,0.000184055,0.000184055,0.000184055
134,3300.84,0.54269,0.38836,0.90579,0.95604,0.89692,0.96112,0.82324,0.53341,0.34186,0.8631,0.000174624,0.000174624,0.000174624
135,3325.22,0.54933,0.38355,0.91035,0.94529,0.90617,0.96091,0.8233,0.53181,0.34125,0.86328,0.000165192,0.000165192,0.000165192
136,3350.12,0.54507,0.38521,0.9055,0.94942,0.9044,0.96137,0.82551,0.52836,0.33783,0.86231,0.000155761,0.000155761,0.000155761
137,3374.75,0.5493,0.38811,0.91047,0.95671,0.90021,0.96181,0.82617,0.52788,0.33707,0.86203,0.00014633,0.00014633,0.00014633
138,3400.07,0.54937,0.38555,0.90851,0.95945,0.89929,0.96164,0.82286,0.53228,0.34064,0.86283,0.000136898,0.000136898,0.000136898
139,3425.34,0.54176,0.3781,0.90478,0.96019,0.89744,0.96134,0.82345,0.52844,0.34144,0.86351,0.000127467,0.000127467,0.000127467
