epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,11338.4,1.28549,0.89099,1.232,0.74216,0.81212,0.84531,0.36665,2.70693,1.18253,3.48117,0.000806528,0.000806528,0.000806528
68,11410.4,1.24245,0.88245,1.18821,0.83034,0.8167,0.85062,0.37736,2.56433,0.91957,3.12537,0.000797096,0.000797096,0.000797096
69,11484.3,1.23417,0.87931,1.20279,0.83161,0.83811,0.86616,0.39284,2.64218,1.02367,2.94712,0.000787665,0.000787665,0.000787665
70,11558.6,1.28057,0.863,1.21544,0.80322,0.81013,0.82275,0.4075,2.77113,0.98444,3.23413,0.000778233,0.000778233,0.000778233
71,11648.9,1.26695,0.85286,1.22151,0.84341,0.84545,0.84104,0.3719,2.71899,1.10483,3.14705,0.000768802,0.000768802,0.000768802
72,11749.8,1.19153,0.83569,1.17944,0.79525,0.82642,0.83138,0.39477,2.79569,1.2239,3.31966,0.000759371,0.000759371,0.000759371
73,11836.7,1.21322,0.82573,1.20105,0.78855,0.86212,0.84258,0.39383,2.64551,1.09659,3.19228,0.000749939,0.000749939,0.000749939
74,11925.6,1.15823,0.77456,1.18182,0.88785,0.87632,0.90331,0.42608,2.17913,1.11888,2.60001,0.000740508,0.000740508,0.000740508
75,12014.6,1.11504,0.76382,1.13555,0.89125,0.83379,0.86761,0.452,2.6899,1.05823,3.33284,0.000731076,0.000731076,0.000731076
76,12090.7,1.20717,0.80732,1.17673,0.8905,0.87407,0.88919,0.42747,1.54254,1.27614,1.24764,0.000721645,0.000721645,0.000721645
77,12163.5,1.20519,0.80716,1.18121,0.85306,0.80686,0.8546,0.41748,1.51138,1.01326,1.27531,0.000712214,0.000712214,0.000712214
78,12237,1.15453,0.79957,1.17335,0.77192,0.87644,0.8488,0.39962,2.63792,0.87726,3.22949,0.000702782,0.000702782,0.000702782
79,12313.1,1.15685,0.79948,1.16318,0.85715,0.74,0.79901,0.39982,1.58703,1.46123,1.30703,0.000693351,0.000693351,0.000693351
80,14139.9,1.13292,0.75613,1.14412,0.90269,0.89965,0.90426,0.41172,2.61573,0.86017,2.97694,0.000683919,0.000683919,0.000683919
