epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,2146.75,0.60393,0.43088,0.93332,0.96097,0.89428,0.96546,0.81455,0.56046,0.34944,0.87799,0.00055188,0.00055188,0.00055188
95,2169.87,0.61428,0.43216,0.93635,0.96629,0.89086,0.96003,0.81278,0.53809,0.34886,0.86822,0.000542448,0.000542448,0.000542448
96,2192.3,0.59601,0.42496,0.92794,0.97006,0.89503,0.96416,0.80722,0.56644,0.34777,0.87929,0.000533017,0.000533017,0.000533017
97,2214.8,0.59244,0.42329,0.9295,0.95762,0.9031,0.95938,0.81923,0.52349,0.3446,0.86992,0.000523586,0.000523586,0.000523586
98,2237.44,0.60071,0.42525,0.93202,0.95541,0.90297,0.96782,0.82225,0.52935,0.33571,0.86974,0.000514154,0.000514154,0.000514154
99,2260.26,0.59274,0.42165,0.93111,0.9599,0.89245,0.9617,0.82015,0.52964,0.34185,0.87301,0.000504723,0.000504723,0.000504723
100,2282.97,0.59753,0.41809,0.93117,0.9643,0.89493,0.96116,0.81829,0.52876,0.33965,0.8706,0.000495291,0.000495291,0.000495291
101,2305.6,0.58259,0.41165,0.91909,0.95559,0.89558,0.95659,0.81512,0.53169,0.33874,0.86745,0.00048586,0.00048586,0.00048586
102,2328.05,0.58252,0.41331,0.92362,0.96068,0.89271,0.95473,0.81542,0.52665,0.33672,0.86858,0.000476429,0.000476429,0.000476429
103,2350.73,0.58524,0.40759,0.92483,0.96299,0.89249,0.95995,0.81847,0.52054,0.33913,0.86752,0.000466997,0.000466997,0.000466997
104,2373.38,0.5828,0.41294,0.92308,0.96601,0.88929,0.96129,0.81402,0.53971,0.34357,0.86889,0.000457566,0.000457566,0.000457566
105,2396.05,0.58234,0.40693,0.92383,0.95347,0.90227,0.96187,0.81985,0.51887,0.34209,0.86987,0.000448134,0.000448134,0.000448134
106,2418.86,0.57162,0.40033,0.9184,0.95107,0.90196,0.95911,0.81357,0.53158,0.33885,0.8747,0.000438703,0.000438703,0.000438703
107,2441.35,0.58125,0.4093,0.92709,0.96065,0.89976,0.96073,0.82039,0.52715,0.34052,0.87083,0.000429272,0.000429272,0.000429272
108,2463.82,0.57542,0.39835,0.91837,0.96006,0.89781,0.95722,0.8234,0.519,0.33978,0.87174,0.00041984,0.00041984,0.00041984
109,2486.36,0.57478,0.39784,0.92065,0.96326,0.89309,0.96113,0.82702,0.5193,0.33852,0.86832,0.000410409,0.000410409,0.000410409
110,2508.84,0.57852,0.40434,0.92254,0.95477,0.90047,0.96098,0.82401,0.51793,0.33284,0.86581,0.000400977,0.000400977,0.000400977
111,2531.53,0.56902,0.39966,0.91816,0.95521,0.89542,0.95671,0.81899,0.51589,0.33645,0.86625,0.000391546,0.000391546,0.000391546
112,2554.05,0.57096,0.40104,0.92037,0.9301,0.9118,0.95747,0.82502,0.51496,0.33847,0.8638,0.000382115,0.000382115,0.000382115
113,2576.67,0.56494,0.40344,0.9159,0.95574,0.8957,0.95968,0.82682,0.51604,0.33085,0.86689,0.000372683,0.000372683,0.000372683
114,2599.2,0.56225,0.38833,0.91259,0.93736,0.91797,0.96046,0.82274,0.52235,0.3367,0.86872,0.000363252,0.000363252,0.000363252
115,2621.67,0.56022,0.39402,0.91979,0.94039,0.90441,0.95779,0.81821,0.52409,0.33633,0.86891,0.00035382,0.00035382,0.00035382
116,2644.1,0.55324,0.39079,0.91355,0.95691,0.89472,0.95332,0.82319,0.51086,0.33428,0.86475,0.000344389,0.000344389,0.000344389
117,2666.68,0.5535,0.39077,0.91429,0.97529,0.87789,0.95132,0.82093,0.50761,0.33718,0.86368,0.000334958,0.000334958,0.000334958
118,2689.03,0.5648,0.39143,0.91728,0.96156,0.89542,0.95611,0.82041,0.51564,0.33333,0.86789,0.000325526,0.000325526,0.000325526
119,2711.19,0.55886,0.39099,0.91236,0.9502,0.90077,0.95519,0.8225,0.50694,0.33448,0.865,0.000316095,0.000316095,0.000316095
120,2733.75,0.54943,0.38434,0.90951,0.95879,0.89894,0.95566,0.82185,0.51295,0.33309,0.86871,0.000306663,0.000306663,0.000306663
121,2756.86,0.54836,0.38663,0.90892,0.9629,0.89828,0.95385,0.8202,0.50739,0.33177,0.86831,0.000297232,0.000297232,0.000297232
122,2779.57,0.53884,0.37064,0.9055,0.95929,0.89758,0.95629,0.81873,0.5174,0.33325,0.86918,0.000287801,0.000287801,0.000287801
123,2802.01,0.55099,0.38321,0.91434,0.96882,0.90029,0.96153,0.82614,0.51758,0.32873,0.86967,0.000278369,0.000278369,0.000278369
124,2824.88,0.54198,0.38248,0.91517,0.96206,0.90089,0.96125,0.82456,0.51896,0.33024,0.86916,0.000268938,0.000268938,0.000268938
125,2847.16,0.53863,0.37115,0.90773,0.96182,0.90682,0.95969,0.82335,0.52059,0.33301,0.87134,0.000259506,0.000259506,0.000259506
126,2868.92,0.542,0.37798,0.90778,0.96615,0.8972,0.95896,0.82637,0.51458,0.32976,0.8666,0.000250075,0.000250075,0.000250075
127,2891,0.54358,0.37526,0.90794,0.95427,0.90689,0.95868,0.82908,0.50254,0.32758,0.86142,0.000240644,0.000240644,0.000240644
128,2913.45,0.53435,0.36696,0.90783,0.97169,0.89412,0.96113,0.82933,0.50426,0.32803,0.86063,0.000231212,0.000231212,0.000231212
129,2935.89,0.53878,0.37433,0.90782,0.96727,0.89155,0.96021,0.82818,0.50505,0.32963,0.86136,0.000221781,0.000221781,0.000221781
130,2958.44,0.52803,0.37417,0.90932,0.9624,0.89602,0.95647,0.82179,0.51218,0.33179,0.86284,0.000212349,0.000212349,0.000212349
131,2981,0.53224,0.37131,0.90657,0.96466,0.89342,0.95983,0.82202,0.51482,0.32821,0.86435,0.000202918,0.000202918,0.000202918
132,3003.7,0.53001,0.37022,0.90396,0.96031,0.89157,0.95687,0.82438,0.50218,0.33203,0.86182,0.000193487,0.000193487,0.000193487
133,3026.05,0.52079,0.36145,0.90074,0.9432,0.90418,0.95382,0.81727,0.50889,0.33149,0.86362,0.000184055,0.000184055,0.000184055
